words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
baz,(-248.53515625+0j),(49.54930362292375+163.29367199568915j),(-1.0325862840569897-12.546949425149705j),(42.15727300616421+74.56576080012437j),(3.173828125000001+5.497231566991066j),(128.3364103442907+97.21520904828492j),(96.19140625-176.7578125j),(-89.41413841015884-12.440247083451368j),(34.912109375-26.640429901572087j),(-48.99321050616419-5.512364199875597j),(23.493523784056997-7.47258182485028j),(-37.690325557055615-0.4883718725745183j),(22.94921875-8.881784197001252e-16j),(-37.69032555705561+0.4883718725745183j),(23.49352378405699+7.472581824850277j),(-48.993210506164196+5.512364199875606j),(34.912109375+26.640429901572087j),(-89.41413841015884+12.440247083451387j),(96.19140625+176.7578125j),(128.3364103442907-97.2152090482849j),(3.173828125-5.497231566991065j),(42.157273006164196-74.56576080012438j),(-1.0325862840569915+12.546949425149723j),(49.54930362292375-163.29367199568918j)
baz,(-172.36328125+0j),(1380.2348826390967+383.4169155000077j),(208.41348516990956+212.60731467627397j),(1724.7814871078403+582.9867627652552j),(100.83007812499997+857.9909884172978j),(5212.935304340019+2220.732226837232j),(3578.125-5898.92578125j),(-2461.0231254515384-2027.7961851837408j),(200.439453125-685.4624900071167j),(-962.08617460784-441.4272997347448j),(380.9419835800909-112.99793967627329j),(-497.381436527578-329.96873497901913j),(29.785156249999993-1.1368683772161603e-13j),(-497.38143652757776+329.96873497901873j),(380.94198358009055+112.99793967627386j),(-962.08617460784+441.4272997347449j),(200.439453125+685.4624900071167j),(-2461.0231254515384+2027.7961851837408j),(3578.1249999999995+5898.92578125j),(5212.935304340019-2220.7322268372322j),(100.83007812500003-857.9909884172977j),(1724.7814871078401-582.9867627652545j),(208.41348516990945-212.60731467627386j),(1380.2348826390971-383.4169155000078j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-273.92578125+0j),(-170.58856564020266+309.4140736612135j),(599.8637400475332+408.5720545961858j),(568.0057394562841-595.4517975460144j),(1127.44140625+309.53642361826616j),(2729.6664058392225-4030.139986898503j),(-5038.57421875-4595.703125j),(-3112.8860177104734+2802.2940993028733j),(11.71875-511.6653996968607j),(-1810.1932394562841+587.1653899539849j),(-163.82858379753316-309.4509608461858j),(-1751.855884988546+316.8237374598366j),(104.98046875000011-5.684341886080802e-14j),(-1751.8558849885462-316.8237374598366j),(-163.8285837975332+309.45096084618575j),(-1810.1932394562841-587.1653899539847j),(11.71875+511.6653996968607j),(-3112.886017710474-2802.2940993028733j),(-5038.57421875+4595.703125j),(2729.6664058392225+4030.1399868985027j),(1127.44140625-309.5364236182661j),(568.0057394562841+595.4517975460149j),(599.8637400475332-408.57205459618575j),(-170.58856564020266-309.4140736612134j)
baz,(-64.453125+0j),(-14.969066874042229+45.25504849068558j),(10.654544958832403+22.25529215082348j),(15.927146009090809+8.513197677023637j),(16.845703125+12.263055034056991j),(56.753982720522956-27.4846007790654j),(-27.83203125-78.61328125j),(-42.77850505210954+8.000915406563681j),(-9.521484375-19.028878501122918j),(-34.481833509090805+4.606947677023632j),(-6.260013708832407-5.653729650823472j),(-30.2564107943712+2.933594805056499j),(-2.9296874999999982-8.881784197001252e-16j),(-30.2564107943712-2.933594805056507j),(-6.260013708832409+5.653729650823474j),(-34.481833509090805-4.606947677023641j),(-9.521484375+19.028878501122918j),(-42.77850505210954-8.000915406563676j),(-27.832031249999996+78.61328125j),(56.75398272052296+27.484600779065403j),(16.845703125-12.26305503405699j),(15.927146009090812-8.51319767702363j),(10.654544958832409-22.255292150823472j),(-14.969066874042223-45.25504849068558j)
baz,(-188.96484375+0j),(-31.22994003529234+126.41168777487573j),(18.44481970097319+33.95181689296427j),(19.592232266126885+24.755119536052245j),(20.263671875+7.188687433757547j),(62.86570535787422-36.86277641391402j),(-58.10546875-112.3046875j),(-80.17528470592782+35.0403679416257j),(-3.662109375-14.800238834206715j),(-50.84223226612689+4.247307036052245j),(-14.538569700973195-10.026035642964246j),(-52.046418116654046+10.563230919335997j),(0.48828125-8.881784197001252e-16j),(-52.04641811665404-10.563230919335997j),(-14.538569700973195+10.02603564296426j),(-50.842232266126885-4.2473070360522485j),(-3.662109375+14.800238834206715j),(-80.17528470592784-35.0403679416257j),(-58.10546875+112.30468749999999j),(62.86570535787421+36.862776413914034j),(20.263671875-7.188687433757546j),(19.59223226612687-24.755119536052252j),(18.444819700973195-33.95181689296426j),(-31.22994003529234-126.41168777487572j)
baz,(158.69140625+0j),(-91.89267634588032+58.94883584949696j),(614.9538285127273+472.4774363027723j),(750.5892473806921-615.1337593942087j),(1210.693359375+287.9703613169935j),(2914.4290170114064-4055.951626419316j),(-4983.88671875-4723.6328125j),(-3065.6799781161903+2856.4066036787654j),(190.185546875-585.6665938678942j),(-1854.104872380692+499.12405310579084j),(-98.8405472627278-186.34462380277137j),(-1591.8173000493362+257.9187307514146j),(98.14453125000011-5.684341886080802e-14j),(-1591.817300049335-257.9187307514144j),(-98.84054726272763+186.34462380277228j),(-1854.1048723806923-499.1240531057912j),(190.185546875+585.6665938678942j),(-3065.6799781161903-2856.4066036787654j),(-4983.88671875+4723.6328125j),(2914.4290170114064+4055.951626419317j),(1210.693359375-287.97036131699343j),(750.5892473806914+615.133759394208j),(614.9538285127276-472.4774363027723j),(-91.89267634587986-58.94883584949676j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-808.10546875+0j),(-1573.9809359008955+718.297169133552j),(858.7234102922976+208.29741527507224j),(-1259.3894437629508-685.9731524794524j),(1645.99609375-627.5301265703647j),(-3501.2460731790898-5143.667965173419j),(-5497.55859375+3271.484375j),(926.8309148287854+1646.8064735638854j),(-1656.25-49.89794806961121j),(-731.8214937370497+989.8080975205469j),(-857.258566542298+770.7064909749274j),(139.60703175119966+595.7914803962467j),(-179.19921875+5.684341886080802e-14j),(139.6070317512-595.7914803962466j),(-857.2585665422978-770.7064909749276j),(-731.8214937370497-989.8080975205476j),(-1656.25+49.89794806961121j),(926.8309148287854-1646.8064735638848j),(-5497.55859375-3271.4843749999995j),(-3501.246073179089+5143.667965173419j),(1645.99609375+627.5301265703647j),(-1259.3894437629506+685.9731524794523j),(858.7234102922978-208.2974152750724j),(-1573.9809359008957-718.297169133552j)
baz,(-29.296875+0j),(-2.7928911777875154+16.581202180649708j),(0.9893942586078204-16.31766810890727j),(-21.055332199003736+1.7957370750310986j),(22.94921875-12.685919000748612j),(-37.69621200975675-68.73972894513066j),(-80.56640625+16.11328125j),(-10.241734541141582+29.916230091546463j),(-20.5078125-1.6914558667664816j),(-18.983730300996264+15.467612075031095j),(-8.313613008607824+3.1340743589072684j),(-14.69884977131415+1.9096181439725797j),(-10.7421875+1.7763568394002505e-15j),(-14.698849771314157-1.9096181439725683j),(-8.313613008607824-3.13407435890727j),(-18.983730300996264-15.467612075031097j),(-20.5078125+1.6914558667664816j),(-10.24173454114158-29.916230091546463j),(-80.56640625-16.11328125j),(-37.69621200975675+68.73972894513066j),(22.94921875+12.68591900074861j),(-21.05533219900373-1.7957370750311028j),(0.9893942586078248+16.31766810890727j),(-2.7928911777875154-16.581202180649704j)
baz,(-200.68359375+0j),(-70.64552789577388+130.98529735119155j),(19.094295784431296+27.465191067365367j),(-36.512780563013685+17.47576557708583j),(28.320312499999996+0.845727933383241j),(-64.32960855642841-84.02161046633098j),(-109.375+44.43359375j),(-9.767700376206218+33.85696194085568j),(-46.875+0.8457279333832408j),(-28.916906936986322+30.17107807708583j),(-18.117733284431303+3.784808932634629j),(-27.13216317159149+5.294224944004881j),(-20.019531249999993-8.881784197001252e-16j),(-27.132163171591486-5.29422494400487j),(-18.1177332844313-3.784808932634629j),(-28.91690693698632-30.171078077085845j),(-46.875-0.8457279333832408j),(-9.767700376206216-33.856961940855676j),(-109.375-44.43359375j),(-64.32960855642841+84.02161046633098j),(28.3203125-0.8457279333832401j),(-36.51278056301368-17.475765577085834j),(19.0942957844313-27.46519106736537j),(-70.64552789577388-130.98529735119155j)
baz,(220.703125+0j),(-1150.9325847168907-1.7279699999959348j),(682.7318181934957-145.51057633645394j),(-1238.2927344071597-673.9406481339349j),(1894.53125-763.6923238450663j),(-3368.2987928114017-5508.476445842097j),(-5607.421875+2934.5703125j),(751.9941010299597+1501.4353801871237j),(-1670.41015625-86.26424920509056j),(-594.7150780928408+709.8484143660646j),(-1073.8450994434957+242.67854508645382j),(-399.7549110016673+369.21957897078346j),(-671.8749999999998+0j),(-399.75491100166715-369.21957897078346j),(-1073.8450994434957-242.67854508645377j),(-594.7150780928407-709.8484143660646j),(-1670.41015625+86.26424920509056j),(751.9941010299598-1501.4353801871237j),(-5607.421875-2934.5703125j),(-3368.2987928114017+5508.476445842096j),(1894.5312499999998+763.6923238450663j),(-1238.2927344071597+673.9406481339352j),(682.7318181934955+145.51057633645377j),(-1150.9325847168907+1.7279699999961053j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-546.875+0j),(-1001.7459979017565-232.27379254361722j),(-1032.5429969270212-459.1310520175939j),(-1320.9602635169936+278.800173856102j),(-554.19921875-1864.830093110046j),(-6127.382987505664-107.73898854744596j),(-858.3984375+5958.984375j),(1577.664058055045+184.65073661348106j),(-514.6484375+1796.3261305060034j),(1450.8430760169929-222.17638864389804j),(-964.0390343229788+419.58027076759345j),(991.8946148523737+254.6333572954553j),(-464.84375+1.1368683772161603e-13j),(991.8946148523748-254.63335729545565j),(-964.0390343229788-419.5802707675936j),(1450.843076016993+222.17638864389798j),(-514.6484375-1796.3261305060034j),(1577.664058055045-184.65073661348103j),(-858.3984375-5958.984375j),(-6127.382987505662+107.7389885474464j),(-554.19921875+1864.8300931100457j),(-1320.9602635169933-278.8001738561021j),(-1032.5429969270212+459.1310520175936j),(-1001.7459979017566+232.27379254361725j)
baz,(-189.94140625+0j),(2.3721735739751715+118.50761129318668j),(-1.7568731500748598-33.4985926594313j),(-36.18784100205473+35.196904844084585j),(-3.662109375-33.40625336863801j),(-105.15400510800016+16.303477048585098j),(-9.27734375+94.7265625j),(32.881503589287306+14.600110702028715j),(-6.103515625-1.2685919000748613j),(-5.804346497945263+11.759404844084592j),(0.7803106500748598+3.7134364094312886j),(-5.294984555262303+0.09379013974307959j),(-4.394531250000002+3.552713678800501e-15j),(-5.294984555262301-0.09379013974307782j),(0.7803106500748613-3.7134364094312993j),(-5.804346497945266-11.7594048440846j),(-6.103515625+1.2685919000748613j),(32.8815035892873-14.600110702028708j),(-9.27734375-94.7265625j),(-105.15400510800016-16.303477048585094j),(-3.6621093749999982+33.406253368638005j),(-36.18784100205474-35.196904844084585j),(-1.7568731500748613+33.498592659431296j),(2.3721735739751697-118.5076112931867j)
baz,(-153.3203125+0j),(8.303870925794175+89.4489165735481j),(-10.009765624999993-50.66198870172181j),(-45.51004954308833+21.110360701058458j),(-24.169921875-66.3896427705844j),(-180.4227598591607+28.23907043640098j),(-0.48828125+166.50390625j),(61.59077148865116-2.0882110785688326j),(-22.216796875+5.497231566991065j),(3.517862043088318+11.34473570105847j),(-10.009765625000004+7.6932387017218105j),(3.106242444715363+1.612135588517912j),(-11.71875+7.105427357601002e-15j),(3.1062424447153596-1.6121355885179103j),(-10.009765625-7.693238701721807j),(3.51786204308832-11.344735701058475j),(-22.216796875-5.497231566991065j),(61.59077148865116+2.088211078568831j),(-0.48828125000000355-166.50390625j),(-180.4227598591607-28.239070436400976j),(-24.169921875+66.3896427705844j),(-45.51004954308833-21.11036070105846j),(-10.009765625+50.66198870172181j),(8.303870925794167-89.4489165735481j)
baz,(-304.19921875+0j),(-1093.166741249964-386.5651672095905j),(-1049.560546875-384.3833457226833j),(-1376.2706391400939+305.52104823300124j),(-376.708984375-1696.1073704000894j),(-6001.394048152924-410.0903553769408j),(-1163.0859375+5998.53515625j),(1724.1259882801517+410.59586132440677j),(-376.708984375+1696.1073704000894j),(1451.4659516400939-304.83051426699893j),(-1049.560546875+384.3833457226824j),(976.8801136227357+388.4517410890619j),(-301.26953125+1.1368683772161603e-13j),(976.8801136227364-388.45174108906167j),(-1049.560546875-384.383345722683j),(1451.4659516400939+304.8305142669987j),(-376.708984375-1696.1073704000894j),(1724.125988280152-410.5958613244068j),(-1163.0859375-5998.53515625j),(-6001.3940481529235+410.0903553769406j),(-376.708984375+1696.1073704000892j),(-1376.270639140094-305.52104823300124j),(-1049.560546875+384.383345722683j),(-1093.1667412499637+386.5651672095908j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-633.30078125+0j),(605.9418112482849+331.5603192114907j),(-660.7101050336873-48.33984375000023j),(530.5648214146343+1196.8021803107085j),(-932.12890625-450.77298849326735j),(-1256.4282950604247+4798.697399016099j),(5908.69140625+3073.2421875j),(3075.7642325604247-2663.712760254889j),(752.44140625-450.77298849326735j),(1288.7711160853657-803.1978196892906j),(481.02260503368825-48.339843750000455j),(1213.394126251715-206.02952151752106j),(450.6835937499999+5.684341886080802e-14j),(1213.394126251715+206.02952151752118j),(481.02260503368757+48.33984375j),(1288.7711160853657+803.197819689291j),(752.44140625+450.77298849326735j),(3075.7642325604247+2663.712760254889j),(5908.69140625-3073.2421874999995j),(-1256.4282950604247-4798.697399016099j),(-932.1289062499999+450.7729884932673j),(530.564821414634-1196.8021803107085j),(-660.7101050336876+48.33984375j),(605.9418112482849-331.5603192114911j)
baz,(-252.9296875+0j),(-41.55781561223482+159.2831102529041j),(-1.4344834831586564+8.02158360853296j),(-38.69864941207962+46.51114941207961j),(-21.240234375+8.034415367140788j),(-62.68885967179018+67.2433889833232j),(41.015625+75.1953125j),(27.009271405323144-4.466357714281244j),(2.685546875+8.034415367140788j),(5.495524412079611-2.3169755879203815j),(-7.354579016841338+1.2557601414670287j),(-0.8875961212981416+6.383481950508546j),(2.9296874999999964-8.881784197001252e-16j),(-0.8875961212981416-6.38348195050855j),(-7.354579016841343-1.2557601414670367j),(5.495524412079604+2.316975587920382j),(2.685546875-8.034415367140788j),(27.00927140532314+4.466357714281244j),(41.015625-75.1953125j),(-62.68885967179017-67.2433889833232j),(-21.240234374999996-8.034415367140788j),(-38.698649412079604-46.511149412079604j),(-1.4344834831586573-8.021583608532964j),(-41.55781561223482-159.2831102529041j)
baz,(-204.1015625+0j),(-28.102309450925443+125.89127638988388j),(-11.260829016841342-2.423877741766482j),(-40.43514803810697+48.58275131008706j),(-30.517578124999996+3.8057757002245847j),(-83.53509974674496+109.33061548084984j),(107.421875+120.1171875j),(70.2206714301282-55.332213337264136j),(-14.404296875-1.2685919000748613j),(18.950773038106984-0.2453736899129204j),(-5.340733483158665+0.959033991766475j),(13.096425267542209+10.280667707997864j),(12.695312499999995-1.3322676295501878e-15j),(13.096425267542209-10.280667707997878j),(-5.340733483158657-0.9590339917664816j),(18.95077303810698+0.24537368991290975j),(-14.404296875+1.2685919000748613j),(70.2206714301282+55.332213337264136j),(107.421875-120.11718749999999j),(-83.53509974674498-109.33061548084983j),(-30.517578125-3.8057757002245833j),(-40.43514803810698-48.58275131008707j),(-11.260829016841342+2.4238777417664816j),(-28.102309450925446-125.89127638988387j)
baz,(-793.9453125+0j),(624.2763545434807+374.05686843613586j),(-778.0725529045712-128.2345486586828j),(442.57851306849466+1268.6871149349922j),(-1000.732421875-459.6531317937913j),(-1334.524353667899+4858.802564373807j),(5852.5390625+3099.609375j),(3043.387287600534-2596.77165739718j),(715.576171875-447.812940726426j),(1278.1246119315051-717.641010065007j),(506.5881779045717-116.39435759131743j),(1108.2669615238847-156.6970347928759j),(526.3671874999999+2.842170943040401e-14j),(1108.2669615238844+156.69703479287568j),(506.58817790457135+116.39435759131732j),(1278.1246119315051+717.6410100650072j),(715.576171875+447.812940726426j),(3043.387287600534+2596.7716573971807j),(5852.5390625-3099.609375j),(-1334.524353667899-4858.802564373807j),(-1000.7324218749999+459.6531317937913j),(442.5785130684949-1268.687114934992j),(-778.0725529045714+128.23454865868268j),(624.2763545434806-374.05686843613614j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(1110.3515625+0j),(2334.5749640428585-512.782682123796j),(23.385251686750962-718.837305329716j),(1475.6302552407815+235.25179313617832j),(-794.921875+515.8940393637769j),(4435.330247198967+3652.110862698325j),(4759.765625-4841.796875j),(-1787.739823978157-2013.120200192418j),(1173.33984375-349.28563648727845j),(-68.40369274078137-1246.1935193638208j),(189.9936545632495-558.9947259202836j),(-392.3216372636698-278.2156817330522j),(180.6640624999999-5.684341886080802e-14j),(-392.3216372636696+278.21568173305195j),(189.9936545632492+558.9947259202837j),(-68.40369274078148+1246.193519363821j),(1173.33984375+349.28563648727845j),(-1787.7398239781564+2013.1202001924182j),(4759.765625+4841.796875j),(4435.330247198967-3652.110862698325j),(-794.9218749999999-515.8940393637768j),(1475.6302552407813-235.2517931361781j),(23.385251686750777+718.8373053297163j),(2334.574964042859+512.7826821237956j)
baz,(-174.8046875+0j),(14.20160421624405+122.66446266956537j),(19.984474233532964-4.751977933383241j),(5.761225524034831+30.412241820049747j),(-9.765625+12.685919000748612j),(41.699124437806404+74.07077743668738j),(78.125-40.0390625j),(-7.302218320291321-25.059709812563995j),(12.6953125-17.76028660104806j),(-13.573725524034826-2.7908831799502405j),(13.218650766467036-3.0605220666167554j),(-8.55944783375914-1.837862581183245j),(10.742187499999998-8.881784197001252e-16j),(-8.55944783375914+1.8378625811832414j),(13.218650766467036+3.060522066616759j),(-13.573725524034831+2.7908831799502494j),(12.6953125+17.76028660104806j),(-7.302218320291326+25.059709812563995j),(78.125+40.0390625j),(41.699124437806404-74.07077743668738j),(-9.765624999999998-12.685919000748612j),(5.76122552403483-30.412241820049747j),(19.984474233532964+4.751977933383241j),(14.20160421624405-122.66446266956538j)
